id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,email,website,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped
41859,ganjarunner,CA,Sacramento,38.565922,-121.478616,hybrid,,5.0,12,95816,https://weedmaps.com/deliveries/ganjarunner-10,delivery,(855) 554-2652,contact@ganjarunner.com,ganjarunner.com,,A9-18-0000090-TEMP,,,,,,,2019-03
42927,Ghostbudz,Ca,Sacramento,38.572732,-121.474162,medical,,4.48275862068965,29,95816,https://weedmaps.com/deliveries/ghostbudz-5,delivery,(916) 235-3640,ghostbudz420@gmail.com,,,,,,,,,,2019-03
41738,CannaBeast,CA,Sacramento,38.597016,-121.443643,hybrid,,4.38709677419355,31,95815,https://weedmaps.com/deliveries/canna-beast,delivery,(916) 800 7873,cannabeast18@gmail.com,cannabeast.co,,C9-18-0000004-TEMP,,,,C9-18-0000004-TEMP,,,2019-03
42926,Ghostbudz,Ca,Arden,38.597349,-121.376397,medical,,4.4,25,95864,https://weedmaps.com/deliveries/ghostbudz-4,delivery,(916) 235-3640,ghostbudz420@gmail.com,,,,,,,,,,2019-03
44270,Goodganja916 Inc,Ca,Arden-Arcade,38.574118,-121.383104,medical,,4.8,10,95864,https://weedmaps.com/deliveries/goodganja916-inc,delivery,916-968-5292,Rawjoints420@gmail.com,,,,,,,,,,2019-03
42242,Cannaisseur - Sac State,CA,Sacramento,38.563477,-121.418181,recreational,,5.0,8,95826,https://weedmaps.com/deliveries/cannaisseur-collective,delivery,(844) 916-WEED,cannaisseurcollective916@gmail.com,,,C9-18-0000027,,,,,,,2019-03
27023,Fire Farms,CA,Arden-Arcade,38.567609,-121.404348,hybrid,,4.96666666666667,6,95825,https://weedmaps.com/deliveries/fire-farms-3,delivery,916-430-8500,Fire_Farms@aol.com,www.firefarmsdelivery.com,,C9-18-0000002-TEMP,,,,,,,2019-03
36446,Sacramento Confidential Delivery,CA,arden-arcade,38.611509,-121.410635,hybrid,,4.11111111111111,9,95821,https://weedmaps.com/deliveries/sacramento-confidential-delivery-5,delivery,9165204512,scdprop215@gmail.com,,,,,,,,,C12-18-0000029-TEMP,2019-03
43231,Urban Flavours Delivery - Rio Linda,CA,Sacramento,38.613033,-121.488235,hybrid,,3.47058823529412,34,92651,https://weedmaps.com/deliveries/urban-flavours-delivery-sacramento,delivery,(855) 232-7229,urbanflavoursdelivery@gmail.com,Urbanflavoursdelivery.com,,A9-18-0000060,,,,,,,2019-03
8715,Budee,CA,Carmichael,38.638609,-121.369413,hybrid,,3.34,10,95608,https://weedmaps.com/deliveries/budee-2-31,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
8714,Budee,CA,Sacramento,38.547203,-121.464604,hybrid,,2.88571428571429,14,95817,https://weedmaps.com/deliveries/budee-2-30,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
38805,Fire Farms,CA,Sacramento,38.577035,-121.481262,hybrid,,3.5,2,95814,https://weedmaps.com/deliveries/fire-farms-4,delivery,916-430-8500,Fire_Farms@aol.com,www.firefarmsdelivery.com,,C9-18-0000002-TEM,,,,,,,2019-03
8102,Budee,CA,Sacramento,38.623889,-121.475481,hybrid,,2.98181818181818,11,95833,https://weedmaps.com/deliveries/budee-2-25,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
8713,Budee,CA,Sacramento,38.576441,-121.456088,hybrid,,2.925,8,95816,https://weedmaps.com/deliveries/budee-2-29,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
47150,Door Rush 420,CA,Sacramento,38.570017,-121.491649,hybrid,,0.0,0,95811,https://weedmaps.com/deliveries/door-rush-420,delivery,925-565-2166,bayareapatients@gmail.com,bayareapatientsgroup.com,,C9-18-0000040-TEMP,,,,,,,2019-03
48251,Medicine 2U,California,Sacramento,38.577074,-121.476794,medical,,0.0,0,95814,https://weedmaps.com/deliveries/medicine-2u,delivery,530-306-6942,Euals215@gmail.com,,,,,,,,,,2019-03
38424,Dank Dash,CA,Carmichael,38.628753,-121.368881,medical,,0.0,0,95825,https://weedmaps.com/deliveries/dank-dash-5,delivery,9166617324,dankdashcoop@gmail.com,,,,,,,,,,2019-03
28854,Meditation Meds,CA,Arden-Arcade,38.611472,-121.364515,medical,,4.48421052631579,95,95821,https://weedmaps.com/deliveries/meditation-meds,delivery,9166637138,MeditationMeds420@gmail.com,www.MeditationMeds.com,,A9-180000062,,,,,,,2019-03
19483,NorCal Holistics,CA,Arden Arcade,38.617553,-121.364504,hybrid,,4.6,30,95821,https://weedmaps.com/deliveries/norcal-holistic-s-3,delivery,(916) 993-5361,orders@norcalholistics.org,www.norcalholistics.org,,A9-18-0000093 TEMP,,,,M9-18-0000077 TEMP,,,2019-03
35750,Exclusive Care,CA,Arden-Arcade,38.633132,-121.314283,hybrid,,4.82325581395349,43,95825,https://weedmaps.com/deliveries/exclusive-care-3,delivery,916-850-9607,exclusivecare916@gmail.com,,,A9-18-0000065,,,,M9-18-0000069,,,2019-03
25980,I Heart Canna - Arden-Arcade / Carmichael,CA,Carmichael,38.589559,-121.287191,hybrid,,4.66666666666667,12,95678,https://weedmaps.com/deliveries/i-heart-canna-3,delivery,1 (844) 882-2662,iheartcannasacramento@gmail.com,iheartcanna.club/sacramento-menu/,,C-9-18-0000004,,,,C-9-18-0000004,,,2019-03
19959,Ohana Gardens,CA,Citrus Heights,38.640261,-121.271878,recreational,,4.86779661016949,236,95628,https://weedmaps.com/deliveries/green-rose-2,delivery,(916) 354-9646,info@ohanagardens.org,,,,A9-17-0000002-TEMP,,,,,,2019-03
19594,SacCity Compassion,CA,Arden Arcade,38.602858,-121.355326,medical,,4.42988505747127,174,95825,https://weedmaps.com/deliveries/saccity-compassion-2,delivery,916-204-7277,SacCityCompassion@gmail.com,,,,,,,,,,2019-03
22362,Dro Man's Collective - Carmichael,CA,Sacramento,38.613747,-121.346086,medical,,4.88210526315789,285,95821,https://weedmaps.com/deliveries/droman-s-collective-wellness,delivery,916 6472849,calidroman@gmail.com,,,,,,,,,,2019-03
3075,Citadel Alternative Care - Carmichael,CA,Carmichael,38.613425,-121.328528,medical,,4.62328767123287,292,95608,https://weedmaps.com/deliveries/citadel-alternative-care-2-2,delivery,844-778-6741,order.citadel@gmail.com,,,,,,,,,,2019-03
19795,SilverStreak Solutions,CA,Arden/Arcade,38.594537,-121.355749,hybrid,,4.93142857142857,350,95825,https://weedmaps.com/deliveries/silverstreak-solutions-4,delivery,9167417339,silverstreakdispatch@gmail.com,www.silverstreaksolutions.org,,C9-18-0000154-TEMP,,,,,,,2019-03
20735,Too Tall Trees,CA,Arden Arcade,38.601251,-121.279837,medical,,4.97941176470588,68,95670,https://weedmaps.com/deliveries/too-tall-trees-2,delivery,916 247-4184,tootalltrees@outlook.com,,,,,,,,,,2019-03
8203,Humble Root,CA,Citrus Heights,38.642238,-121.367224,hybrid,,4.77810218978102,274,95841,https://weedmaps.com/deliveries/humble-root-collective,delivery,916-793-5182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,M9-18-0000085-TEMP,,,2019-03
33084,SOVA,California,Carmichael,38.628168,-121.336837,medical,,4.88387096774194,62,95608,https://weedmaps.com/deliveries/sova-3,delivery,(916) 821-8008,sova916sova@gmail.com,,,,,,,,,,2019-03
30057,Red Eyes Delivery,CA,Arden Arcade,38.628273,-121.34601,medical,,4.55328947368421,304,95825,https://weedmaps.com/deliveries/red-eyes-delivery-8,delivery,916-800-7960,redeyesdelivery916@gmail.com,,,,,,,,,,2019-03
38001,Green Frog,Ca,Fair Oaks,38.653288,-121.244243,hybrid,,4.72549019607843,51,95628,https://weedmaps.com/deliveries/green-frog-5,delivery,9164107839,4greenfrogdelivery@gmail.com,,,18TMP-009215,,,,,,,2019-03
35874,Trees Of Knowledge,ca,arden-arcade,38.6397,-121.341475,hybrid,,4.65925925925926,27,95821,https://weedmaps.com/deliveries/tree-of-knowledge,delivery,916-494-8424,info@treesofknowledge.net,www.treesofknowledge.net,,A9-18-0000101-TEMP,,,,M9-18-0000103-TEMP,,,2019-03
12453,SacCity Compassion,CA,Sacramento,38.649101,-121.327772,medical,,4.26666666666667,45,95864,https://weedmaps.com/deliveries/saccitycompassion-scc-2-2,delivery,916-204-7277,SacCityCompassion@gmail.com,,,,,,,,,,2019-03
40469,Humble Root,CA,Citrus Heights,38.66426,-121.272071,hybrid,,4.58823529411765,17,95610,https://weedmaps.com/deliveries/humble-root-11,delivery,9167935182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,A9-18-0000082-TEMP,,,2019-03
35752,Exclusive Care,CA,Sacramento,38.588828,-121.296466,hybrid,,4.46153846153846,13,95670,https://weedmaps.com/deliveries/exclusive-care-5,delivery,916-850-9607,exclusivecare916@gmail.com,,,A9-18-0000065,,,,M9-18-0000069,,,2019-03
40467,Humble Root,CA,Carmichael,38.595347,-121.298082,hybrid,,4.29411764705882,17,95670,https://weedmaps.com/deliveries/humble-root-9,delivery,9167935182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,A9-18-0000082-TEMP,,,2019-03
38423,Dank Dash,CA,Rancho Cordova,38.607103,-121.295376,medical,,5.0,5,95825,https://weedmaps.com/deliveries/dank-dash-4,delivery,9166617324,dankdashcoop@gmail.com,,,,,,,,,,2019-03
46548,Organic Care of California,CA,Citrus Heights,38.652712,-121.293651,recreational,,5.0,3,95670,https://weedmaps.com/deliveries/organic-care-of-california-8,delivery,9163464233,Organiccareofcalifornia@gmail.com,Organiccareofcalifornia.com,,C9-18-0000007-TEMP,,,,,,,2019-03
40468,Humble Root,CA,Folsom,38.559582,-121.243347,hybrid,,4.66666666666667,3,95742,https://weedmaps.com/deliveries/humble-root-10,delivery,9167935182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,M9-18-0000085-TEMP,,,2019-03
8106,Budee,CA,Sacramento,38.586711,-121.343273,hybrid,,3.32727272727273,11,95821,https://weedmaps.com/deliveries/budee-2-27,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
49002,California Green Cross,California,Sacramento,38.565355,-121.350809,hybrid,,4.0,1,95826,https://weedmaps.com/deliveries/california-green-cross-8,delivery,(916) 600-0211,orders@californiagreencross.org,www.californiagreencross.org,,C9-18-0000021-TEMP ,,,,C9-18-0000021-TEMP ,,,2019-03
29540,Connected Cannabis Co - Sacramento,CA,Sacramento,38.5252164,-121.4762934,hybrid,2831 Fruitridge Rd Suite E,4.3137323943662,1704,95820,https://weedmaps.com/dispensaries/collective-efforts-grand-open,storefront,(916) 475-1857,fdce@connectedca.com,www.connectedcannabisco.com,,,A10-17-0000092-TEMP,,,,M10-17-0000140-TEMP,,2019-03
22050,Alpine Alternative - Sacramento,CA,Sacramento,38.5355023,-121.4077521,recreational,8112 Alpine Ave,4.4780847145488,543,95826,https://weedmaps.com/dispensaries/alpine-alternative,storefront,916-739-6337,alpinealternative@gmail.com,www.facebook.com/AlpineAlternative,,,A10-17-0000079-TEMP,,,,M10-18-0000163-TEMP,,2019-03
37041,SSCC - South Sacramento Care Center,CA,Sacramento,38.508771,-121.476453,recreational,114A Otto Circle,4.10490196078431,204,95822,https://weedmaps.com/dispensaries/south-sacramento-care-center,storefront,(916) 393-1820,sscc916@gmail.com,www.sscc916.com,,,A10-18-0000149-TEMP,,,,,,2019-03
27114,Lings Candy Shop,CA,Elk Grove,38.438212,-121.391989,medical,,4.53821989528796,191,95814,https://weedmaps.com/deliveries/ling-s-candy-shop-3,delivery,7143497926,lingscandyshop@gmail.com,,,,,,,,,,2019-03
40494,Organicc Matters,CA,Sacramento,38.423581,-121.418184,medical,,4.61538461538461,65,95842,https://weedmaps.com/deliveries/organicc-matters,delivery,916-271-6901,bullybrocc@gmail.com,,,,,,,,,,2019-03
26632,STC Alternative Healing,CA,Sacramento,38.531786,-121.445762,hybrid,,4.97777777777778,18,95820,https://weedmaps.com/deliveries/stc-alternative-healing-2,delivery,916-661-1542,info@stcalternativehealing.com,www.stcalternativehealing.com,,C9-18-0000020-TEMP,,,,C9-18-0000020-TEMP,,,2019-03
40117,Metro Cannabis Co,CA,Sacramento,38.509261,-121.394243,hybrid,6492 Florin Perkins Rd.,4.3265306122449,147,95828,https://weedmaps.com/dispensaries/metrohealth-sacramento,storefront,916-382-9766,MetroCannabisCo@gmail.com,,,,A10-18-0000144-TEMP,,,,M10-18-0000205-TEMP,,2019-03
46541,Organic Care of California,CA,Elk Grove,38.452511,-121.389931,recreational,,5.0,7,95814,https://weedmaps.com/deliveries/organic-care-of-california-4,delivery,9163464233,Organiccareofcalifornia@gmail.com,Organiccareofcalifornia.com,,C9-18-0000007-TEMP,,,,,,,2019-03
2204,Citadel Alternative Care - South Sacramento,CA,Sacramento,38.461891,-121.383116,medical,,4.61626016260163,246,95826,https://weedmaps.com/deliveries/citadel-galt,delivery,844-778-6741  ,order.citadel@gmail.com,,,,,,,,,,2019-03
39320,Potkings,CA,Elk Grove,38.452525,-121.371775,hybrid,,4.55555555555556,18,95624,https://weedmaps.com/deliveries/potkings-6,delivery,(916) 472-4194  ,potkings916@gmail.com,,,C9-18-0000030-TEMP,,,,,,,2019-03
29398,Black Elephant,CA,Elk Grove,38.425726,-121.377533,medical,,4.73409090909091,88,95624,https://weedmaps.com/deliveries/black-elephant,delivery,916-860-7180,BlackElephant123456@gmail.com,www.lifted.app/black-elephant/homepage,,,,,,,,,2019-03
2223,Citadel Alternative Care - Elk Grove,CA,Elk Grove,38.44511,-121.405828,medical,,4.77196078431373,340,95758,https://weedmaps.com/deliveries/citadel-alternative-care-elk-grove,delivery,844-778-6741,order.citadel@gmail.com,,,,,,,,,,2019-03
42114,Cannadirect420,CA,Elk Grove,38.423278,-121.44806,medical,,4.71428571428571,28,95758,https://weedmaps.com/deliveries/cannadirect420,delivery,(916)995-5672,Cannadirect420@gmail.com,,,,,,,,,,2019-03
46276,Highwayz,Ca,Marin,38.524885,-121.458848,medical,,0.0001,0,94901,https://weedmaps.com/deliveries/highwayz-9,delivery,415-237-3291,Highwayz.co@gmail.com,highwayz.co,,C9-18-0000033-TEMP,,,,,,,2019-03
30644,Safe Accessible Solutions,CA,Sacramento,38.5209199,-121.407333,hybrid,8125 36th Ave,4.70553191489361,470,95824,https://weedmaps.com/dispensaries/sas,storefront,(916) 386-9840,sascollective420@gmail.com,sactownsas.com/,,,A10-18-0000134-TEMP,,,,M10-17-0000101-TEMP,,2019-03
18837,Cloud 9,CA,Sacramento,38.523089,-121.389828,hybrid,5711 Florin Perkins Road #A,4.45772594752186,343,95828,https://weedmaps.com/dispensaries/cloud-9-sacramento,storefront,916-387-8605,cloud9916@gmail.com,www.sacloud9.com,,,A10-18-0000127-TEMP,,,,M10-17-0000093-TEMP,,2019-03
29592,THC Sacramento,California,Sacramento,38.524763,-121.424727,hybrid,6666 Fruitridge Road #C,4.45497076023392,171,95820,https://weedmaps.com/dispensaries/twelve-hour-care,storefront,(916) 476-4431,sacramentothc@gmail.com,www.916thc.com,,,A10-18-0000133-TEMP,,,,M10-18-0000203-TEMP,,2019-03
28589,House of Organics,California,Sacramento,38.525225,-121.3735278,hybrid,8848 Fruitridge Rd.,4.413,200,95826,https://weedmaps.com/dispensaries/house-of-organics,storefront,916-381-3769,houseoforganics13@gmail.com,sachouseoforganics.com,,,A10-18-0000150-TEMP,,,,M10-17-0000127-TEMP,,2019-03
14616,CC101,CA,Sacramento,38.509529,-121.389877,hybrid,6435 Florin Perkins Road,4.16655290102389,586,95828,https://weedmaps.com/dispensaries/cc101,storefront,(916) 387-6233,collectivecc101@gmail.com,cc101sac.com,,,A10-18-0000130-TEMP,,,,A10-18-0000130-TEMP,,2019-03
20978,"Calm and Collective, Inc.",CA,Sacramento South,38.530782,-121.483346,hybrid,,4.91601731601732,231,95818,https://weedmaps.com/deliveries/calm-and-collective-inc-3,delivery,916-919-6877,Sacgrower@gmail.com,Calmandcollective.org,,A9-18-0000098-TEMP,,,,A9-18-0000098-TEMP ,,,2019-03
13471,WeedJoy,CA,Elk Grove,38.423216,-121.447952,hybrid,,4.95609756097561,123,9575,https://weedmaps.com/deliveries/kush-rush,delivery,(916) 849-7101,info@WeedJoy.com,WeedJoy.com,,,C9-18-0000046-TEMP,,,,,,2019-03
24180,SweetPot,CA,Sacramento South,38.496532,-121.428434,medical,,4.93015873015873,126,95818,https://weedmaps.com/deliveries/trapweed-2,delivery,(916) 803-5051,sweetpot3400@gmail.com,,,,,,,,,,2019-03
13563,Humble Root,CA,Elk Grove,38.437808,-121.401433,hybrid,,4.74922279792746,193,95624,https://weedmaps.com/deliveries/humble-root-2-2,delivery,916-793-5182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,M9-18-0000085-TEMP,,,2019-03
33651,InstaGramz,CA,Sacramento,38.490833,-121.49082,medical,,4.95744680851064,47,95822,https://weedmaps.com/deliveries/instagramz-2,delivery,9162246584,Instagramzz916@gmail.com,,,,,,,,,,2019-03
35982,Red Eyes Delivery,CA,South Sacramento,38.510806,-121.475851,medical,,4.50654205607477,214,95823,https://weedmaps.com/deliveries/red-eyes-delivery,delivery,916-800-7960,redeyesdelivery916@gmail.com,,,,,,,,,,2019-03
20664,Humble Root,CA,Sacramento,38.510529,-121.427531,hybrid,,4.58285714285714,70,95824,https://weedmaps.com/deliveries/humble-root-3,delivery,916-793-5182,orders@humbleroot.com,www.humbleroot.com,,A9-18-0000082-TEMP,,,,M9-18-0000085-TEMP,,,2019-03
42933,Cannabis Wellness,CA,Elk Grove,38.456088,-121.405383,medical,,4.75862068965517,29,95624,https://weedmaps.com/deliveries/cannabis-wellness-2,delivery,(916) 751-0362,Cannabiswellness@yahoo.com,,,,,,,,,,2019-03
12567,The Plug Inc,CA,Sacramento South,38.525979,-121.490315,medical,,4.875,16,95822,https://weedmaps.com/deliveries/the-plug-inc-2,delivery,916-794-5754,theplug916@gmail.com,,,,,,,,,,2019-03
26900,State Of Mind,CA,Elk Grove,38.430545,-121.417816,medical,,4.31851851851852,54,95758,https://weedmaps.com/deliveries/state-of-mind,delivery,916-538-9602,StateOfMindDelivery@gmail.com,,,,,,,,,,2019-03
38979,I Heart Canna - Elk Grove,CA,Elk Grove,38.438102,-121.371479,hybrid,,5.0,9,95624,https://weedmaps.com/deliveries/i-heart-canna-elk-grove,delivery,1 (844) 882-2662,iheartcannasacramento@gmail.com,iheartcanna.club/sacramento-menu/,,C-9-18-0000004,,,,C-9-18-0000004,,,2019-03
42764,CannaBeast,CA,Sacramento,38.53235,-121.427569,hybrid,,4.88888888888889,9,95817,https://weedmaps.com/deliveries/cannabeast-13,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9-18-0000004-TEMP,,,,C9-18-0000004-TEMP,,,2019-03
38421,Dank Dash,CA,Sacramento,38.496097,-121.445832,medical,,4.61538461538461,13,95826,https://weedmaps.com/deliveries/dank-dash-2,delivery,9166617324,dankdashcoop@gmail.com,,,,,,,,,,2019-03
36442,Sacramento Confidential Delivery,CA,Sacramento,38.538326,-121.391873,hybrid,,4.36666666666667,12,95826,https://weedmaps.com/deliveries/sacramento-confidential-delivery,delivery,(916)520-4512,scdprop215@gmail.com,,,,,,,,,C12-18-0000029-TEMP,2019-03
47828,Goodganja916 Inc,CA,Sacramento,38.503012,-121.465137,medical,,5.0,1,95823,https://weedmaps.com/deliveries/goodganja916-inc-south-sacramento,delivery,916-968-5292,Rawjoints420@gmail.com,,,,,,,,,,2019-03
8717,Budee,CA,Sacramento South,38.52497,-121.40896,hybrid,,2.83,20,95820,https://weedmaps.com/deliveries/budee-2-33,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
49003,California Green Cross,California,Sacramento,38.496002,-121.409079,medical,,0.0,0,95828,https://weedmaps.com/deliveries/california-green-cross-9,delivery,(916) 600-0211,orders@californiagreencross.org,www.californiagreencross.org,,C9-18-0000021-TEMP ,,,,C9-18-0000021-TEMP ,,,2019-03
7257,Premium Meds,CA,Sacramento South,38.53575,-121.358846,medical,,4.20555555555555,288,95670,https://weedmaps.com/deliveries/premium-meds-2-5,delivery,916-226-5336,Premiummeds916@gmail.com,,,,,,,,,,2019-03
20732,SilverStreak Solutions,CA,Elk Grove,38.423573,-121.364812,hybrid,,4.91640625,256,95758,https://weedmaps.com/deliveries/silverstreak-solutions-6,delivery,9167417339,silverstreakdispatch@gmail.com,silverstreaksolutions.org,,C9-18-0000154-TEMP,,,,,,,2019-03
16099,Fire Farms,CA,Elk Grove,38.452549,-121.353375,hybrid,,4.85970149253731,67,95624,https://weedmaps.com/deliveries/fire-farms-co-op-2,delivery,916-430-8500,Fire_Farms@aol.com,www.firefarmsdelivery.com,,C9-18-0000002-TEMP,,,,,,,2019-03
48997,Rio Vista Farms Delivery,CA,Rio Vista,38.186908,-121.717009,hybrid,,0.0,0,94571,https://weedmaps.com/deliveries/rio-vista-farms-delivery-2,delivery,833-424-4283,delivery@riovistafarms.com,www.riovistafarms.com,,,,,,,,A12-18-0000076-TEMP,2019-03
57384,Rio Vista Farms,CA,Rio Vista,38.170292,-121.686647,recreational,11 Richard Brann Drive,4.8,110,94571,https://weedmaps.com/dispensaries/rio-vista-farms,storefront,833-424-4283,storefront@riovistafarms.com,www.riovistafarms.com,,,,,,,,A12-18-0000076-TEMP,2019-03
35262,Violet - Rio Vista,CA,Rio Vista,38.185096,-121.719567,hybrid,,4.25714285714286,7,94571,https://weedmaps.com/deliveries/violet-walnut-creek,delivery,(925) 471-1939,Violetpatientcontact@gmail.com,,,c9-18-0000040-temp,,,,,,,2019-03
3275,Organix/Puffy Delivery,CA,Elk Grove,38.41658,-121.371614,hybrid,,4.45454545454545,22,95624,https://weedmaps.com/deliveries/organix-delivery-1,delivery,916-277-9075,support@puffydelivery.com,puffydelivery.com,,A10-17-0000087-TEMP,,,,,,,2019-03
46995,Tree Frog Botanicals,CA,Elk Grove,38.4088,-121.3716,hybrid,,5.0,12,99999,https://weedmaps.com/deliveries/tree-frog-botanicals-7,delivery,(916) 926-2722 ,LowCostZees@gmail.com,,,C9-18-0000083-TEMP,,,,C9-18-0000083-TEMP,,,2019-03
42763,CannaBeast,CA,Elk Grove,38.408975,-121.38453,hybrid,,5.0,27,95624,https://weedmaps.com/deliveries/cannabeast-11,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9-18-0000004-TEMP,,,,C9-18-0000004-TEMP,,,2019-03
20734,Too Tall Trees,CA,Elk Grove,38.403058,-121.418111,medical,,4.96363636363636,110,95757,https://weedmaps.com/deliveries/too-tall-trees,delivery,916-247-4184,tootalltrees@outlook.com,,,,,,,,,,2019-03
30069,Red Eyes Delivery,CA,Elk Grove/Galtf,38.402912,-121.365597,medical,,4.5683257918552,221,95830,https://weedmaps.com/deliveries/red-eyes-delivery-5,delivery,916-800-7960,redeyesdelivery916@gmail.com,,,,,,,,,,2019-03
42925,Ghostbudz,CA,Elk Grove,38.39,-121.42,medical,,5.0,15,95757,https://weedmaps.com/deliveries/ghostbudz-3,delivery,(916) 235-3640,ghostbudz420@gmail.com,,,,,,,,,,2019-03
35755,Exclusive Care,CA,Elk Grove,38.409475,-121.35355,hybrid,,4.77777777777778,18,95624,https://weedmaps.com/deliveries/exclusive-care-7,delivery,916-850-9607,exclusivecare916@gmail.com,,,A9-18-0000065,,,,M9-18-0000069,,,2019-03
42248,Cannaisseur - Elk Grove,CA,Elk Grove,38.406854,-121.407572,recreational,,4.875,8,95757,https://weedmaps.com/deliveries/cannaisseur-collective-7e8df04c-0fb7-441f-a8c1-6604b3017909,delivery,(844)916-WEED,cannaisseurcollective916@gmail.com,,,C9-18-0000027,,,,,,,2019-03
35754,Exclusive Care,CA,Galt,38.249513,-121.296216,hybrid,,4.4625,16,95632,https://weedmaps.com/deliveries/exclusive-care-6,delivery,916-850-9607,exclusivecare916@gmail.com,,,A9-18-0000065,,,,M9-18-0000069,,,2019-03
36444,Sacramento Confidential Delivery,CA,Elk Grove,38.413305,-121.431544,hybrid,,4.55555555555556,9,95758,https://weedmaps.com/deliveries/sacramento-confidential-delivery-3,delivery,9165204512,scdprop215@gmail.com,,,,,,,,,C12-18-0000029-TEMP,2019-03
40490,I Heart Canna - Galt,CA,Galt,38.272259,-121.298085,medical,,3.4,5,95624,https://weedmaps.com/deliveries/i-heart-canna-galt,delivery, 1 (844) 882-2662,iheartcannastockton@gmail.com,iheartcanna.club/stockton-menu/,,C-9-18-0000004-TEMP,,,,C-9-18-0000004-TEMP,,,2019-03
38014,Golden State Pressing,CA,Santa Cruz,36.962764,-122.024081,hybrid,,4.37037037037037,27,95060,https://weedmaps.com/deliveries/golden-state-pressing,delivery,831 313 7370,goldenstatepressing@gmail.com,,,,C10-18-0000047-TEMP,,,,,,2019-03
61257,Santa Cruz Naturals - Watsonville,CA,Watsonville,36.904607,-121.749181,hybrid,19 San Juan Rd,4.54838709677419,31,95076,https://weedmaps.com/dispensaries/santa-cruz-naturals,storefront,8317222018,service@santacruznaturals.org,www.santacruzcannabis.com,,,C10-18-0000204-TEMP,,,,C10-18-0000204-TEMP,,2019-03
18968,Watsonville's Farmaceutical,CA,Watsonville,36.93504,-121.773381,medical,,4.95172413793103,145,95072,https://weedmaps.com/deliveries/watsonville-s-farmaceutical,delivery,(831)710-1442,Watsonvillesfarmaceutical@gmail.com,,,,,,,,,,2019-03
28368,Chronmeds 831 - Watsonville,CA,Watsonville,36.919025,-121.775852,medical,,4.25762711864407,59,95076,https://weedmaps.com/deliveries/chronmeds-831,delivery,(408) 854-2938,chronmeds831@gmail.com,,,,,,,,,,2019-03
40402,Monterey Bay Alternative Medicine,CA,Del Rey Oaks,36.5989096,-121.8502734,hybrid,800 Portola Drive,4.79702048417133,2148,93940,https://weedmaps.com/dispensaries/monterey-bay-alternative-medicine,storefront,(831) 393-2500,info@montereybayaltmed.com,montereymed.com,,,A10-17-0000009-TEMP ,,,,M10-17-0000016-TEMP,,2019-03
44580,Chai Cannabis Co. - Castroville,CA,Castroville,36.766469,-121.758486,hybrid,10665 Merritt Street,4.94906224517532,7358,95012,https://weedmaps.com/dispensaries/higher-level-mmj,storefront,831-453-7180,chai.castroville@gmail.com,,,,C10-18-0000144-TEMP,,,,C10-18-0000144-TEMP,,2019-03
55266,Higher Level - Seaside,CA,Seaside,36.607014,-121.855424,hybrid,1440 Canyon Del Rey Blvd.,4.49,100,93955,https://weedmaps.com/dispensaries/higher-level-of-care-monterey,storefront,(831) 583-8300,info@hldispensaries.com,www.higherlevelmmj.com,,,A10-18-0000126-TEMP,,,,A10-18-0000126-TEMP,,2019-03
19394,High North,CA,Monterey,36.583255,-121.901603,medical,,4.78955223880597,134,93940,https://weedmaps.com/deliveries/high-north-2,delivery,831-204-8870,info@high-north.club,,,,,,,,,,2019-03
56079,SugarLeaf Trading Co.,CA,Seaside,36.60898,-121.846772,hybrid,"840 Broadway Ave, Suite B-4",4.77777777777778,99,93955,https://weedmaps.com/dispensaries/sugarleaf-trading-co,storefront,831-884-5144,thefolks@sugarleaftradingco.com,www.sugarleaftradingco.com,,,A10-18-0000327-TEMP,,,,M10-18-0000379-TEMP,,2019-03
