,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal
38,103,17802,Compassionate Heart - Ukiah,CA,Ukiah,39.169373,-123.21257299999999,medical,190 Kuki Lane #2,4.0,120,95482,https://weedmaps.com/dispensaries/compassionate-heart,storefront,7074625100,,,A10-18-0000145-TEMP,,,,M10-18-0000187-TEMP,,A10-18-0000145-TEMP,Cannabis - Retailer Temporary License,Micah Rubinstein,Micah Rubinstein : Email- compassionateheart08@gmail.com : Phone- 7074625100 ,Sole Proprietorship,"190 Kuki LN Ukiah, CA 95482 County: MENDOCINO ",Active,08/05/2019,01/12/2018,N/A for this license type,BOTH
39,104,12442,Lakeside Herbal Solutions,CA,Clearlake,38.952618,-122.642269,hybrid,4345 Mullen Ave,4.0,43,95422,https://weedmaps.com/dispensaries/lakeside-herbal-solution,storefront,707-994-3721,,,A10-18-0000136-TEMP,,,,M10-18-0000179-TEMP,,A10-18-0000136-TEMP,Cannabis - Retailer Temporary License,Chris Jennings,"HERBAL COOPERATIVE, INC.  : Lakeside Herbal Solutions : Email- chriswjennings@gmail.com : Phone- 7079943721 ",Corporation,"4345 MULLEN AVE CLEARLAKE, CA 95422 County: LAKE ",Active,08/03/2019,01/10/2018,N/A for this license type,BOTH
40,181,11311,Green Earth Collective,CA,Los Angeles,34.122485,-118.210695,hybrid,4801 York Blvd,4.0,490,90042,https://weedmaps.com/dispensaries/green-earth-collective,storefront,323-349-0949,,,A10-18-0000207-TEMP,,,,M10-18-0000252-TEMP,,A10-18-0000207-TEMP,Cannabis - Retailer Temporary License,Daniel Reisbord,GREEN EARTH VITALITY CORPORATION  : Green Earth Collective : Email- mrlongterm@aol.com : Phone- 3109718170 ,Corporation,"4801 York BLVD Los Angeles, CA 90042 County: LOS ANGELES ",Active,08/25/2019,02/01/2018,N/A for this license type,BOTH
41,208,46871,Cornerstone Research Collective,CA,Los Angeles,34.142091,-118.22198,hybrid,2551 Colorado Blvd,4.0,180,90041,https://weedmaps.com/dispensaries/cornerstone-research-collective,storefront,3232598933,,,A10-18-0000194-TEMP,,,,M10-18-0000242-TEMP,,A10-18-0000194-TEMP,Cannabis - Retailer Temporary License,Carlos de la Torre,CORNERSTONE RESEARCH COLLECTIVE : Email- info@cornerstonecollective.com : Phone- 3232598933 ,Corporation,"2551 COLORADO BLVD LOS ANGELES, CA 90041 County: LOS ANGELES ",Active,08/24/2019,01/31/2018,N/A for this license type,BOTH
42,209,55214,Valley Pure,CA,Woodlake,36.414482,-119.098749,recreational,132 North Valencia Blvd,4.0,164,93286,https://weedmaps.com/dispensaries/valley-pure,storefront,(559) 769-2080,,,A10-17-0000031-TEMP,,,,M10-17-0000047-TEMP,,A10-17-0000031-TEMP,Cannabis - Retailer Temporary License,Bruce Kopitar,VALLEY PURE  : Valley Pure : Email- bruce@greensmartfarmer.com : Phone- (559) 786-8882 ,Limited Liability Company,"132 Valencia BLVD woodlake, CA 93286 County: TULARE ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
43,210,37146,Valley Pure,CA,Visalia,36.390052000000004,-119.18876999999999,medical,,3.0,21,93292,https://weedmaps.com/deliveries/valley-pure,delivery,559 967 6483,,,A10-17-0000031-TEMP,,,,M10-17-0000047-TEMP,,A10-17-0000031-TEMP,Cannabis - Retailer Temporary License,Bruce Kopitar,VALLEY PURE  : Valley Pure : Email- bruce@greensmartfarmer.com : Phone- (559) 786-8882 ,Limited Liability Company,"132 Valencia BLVD woodlake, CA 93286 County: TULARE ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
44,216,56571,Coachella Lighthouse Dispensary,CA,Coachella,33.700178,-116.193968,recreational,84160 Avenue 48,4.0,413,92236,https://weedmaps.com/dispensaries/coachella-lighthouse-dispensary,storefront,(442) 256-3627,,,A10-18-0000324-TEMP,,,,,,A10-18-0000324-TEMP,Cannabis - Retailer Temporary License,Zach Werner: Joseph Rubin,"THE COACHELLA LIGHTHOUSE, LLC : Email- montgomeryj69@gmail.com : Phone- 9016493568 ",Limited Liability Company,"84160 AVENUE 48 COACHELLA, CA 92236 County: RIVERSIDE ",Active,07/28/2019,04/04/2018,N/A for this license type,BOTH
45,217,36035,Coachella Lighthouse Delivery,CA,Coachella Valley,33.670924,-116.18176100000001,recreational,,2.0,20,92201,https://weedmaps.com/deliveries/coachella-lighthouse-delivery,delivery,442-256-3627,,,A10-18-0000324-TEMP,,,,,,A10-18-0000324-TEMP,Cannabis - Retailer Temporary License,Zach Werner: Joseph Rubin,"THE COACHELLA LIGHTHOUSE, LLC : Email- montgomeryj69@gmail.com : Phone- 9016493568 ",Limited Liability Company,"84160 AVENUE 48 COACHELLA, CA 92236 County: RIVERSIDE ",Active,07/28/2019,04/04/2018,N/A for this license type,BOTH
46,1250,36039,Coachella Lighthouse Delivery,CA,Palm Springs,33.826774,-116.53953200000001,recreational,,4.0,8,92262,https://weedmaps.com/deliveries/coachella-lighthouse-cannabis-delivery,delivery,442-256-3627,,,A10-18-0000324-TEMP,,,,,,A10-18-0000324-TEMP,Cannabis - Retailer Temporary License,Zach Werner: Joseph Rubin,"THE COACHELLA LIGHTHOUSE, LLC : Email- montgomeryj69@gmail.com : Phone- 9016493568 ",Limited Liability Company,"84160 AVENUE 48 COACHELLA, CA 92236 County: RIVERSIDE ",Active,07/28/2019,04/04/2018,N/A for this license type,BOTH
47,225,58717,The Peoples Remedy Patterson,CA,Patterson,37.459241,-121.12024699999999,hybrid,16537 CA State Hwy 33,4.0,130,95363,https://weedmaps.com/dispensaries/the-peoples-remedy-patterson,storefront,(209) 640-6878,,,A10-18-0000270-TEMP,,,,A10-18-0000270-TEMP,,A10-18-0000270-TEMP,Cannabis - Retailer Temporary License,Mark Ponticelli,"KP PATTERSON MANAGEMENT, LLC : Email- cbernard@mytaxadvantage.net : Phone- 2093455360 ",Limited Liability Company,"16537 STATE HIGHWAY 33 PATTERSON, CA 95363 County: STANISLAUS",Active,09/14/2019,02/21/2018,N/A for this license type,BOTH
48,226,56130,Flavors,CA,Riverbank,37.733115000000005,-120.957454,hybrid,2213 Patterson Rd,3.0,436,95367,https://weedmaps.com/dispensaries/flavors,storefront,(209) 554-0801,,,A10-18-0000101-TEMP,,,,M10-18-0000144-TEMP,,A10-18-0000101-TEMP,Cannabis - Retailer Temporary License,Devin Stetler,"PACAFI COOPERATIVE, INC.  : Flavors : Email- orders4flavors@gmail.com : Phone- 2095540801 ",Corporation,"2213 PATTERSON RD RIVERBANK, CA 95367 County: STANISLAUS ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
49,227,6933,Empire powered by Safe Access - Modesto,CA,Modesto,37.643572999999996,-120.984803,hybrid,,4.0,3328,95354,https://weedmaps.com/deliveries/safe-access,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
50,228,9463,Empire powered by Safe Access- Manteca,CA,Manteca,37.812458899999996,-121.234748,hybrid,,4.0,2141,95336,https://weedmaps.com/deliveries/safe-access-2-3,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
51,229,14318,Empire powered by Safe Access,CA,Merced,37.305433,-120.474492,hybrid,,4.0,768,95430,https://weedmaps.com/deliveries/safe-access-2-6,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
52,236,7848,"Empire powered by Safe Access - Oakdale, Riverbank",CA,Oakdale,37.76665,-120.847047,hybrid,,4.0,358,95361,https://weedmaps.com/deliveries/safe-access-2-2,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
53,237,19670,Empire powered by Safe Access - Patterson,CA,Patterson,37.464361,-121.14962,hybrid,,4.0,163,95363,https://weedmaps.com/deliveries/supply-co-patterson,delivery,209-589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
54,238,14319,Empire powered by Safe Access,CA,Merced,37.346431,-120.613775,hybrid,,4.0,170,95430,https://weedmaps.com/deliveries/safe-access-2-7,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
55,242,48131,Empire Health & Wellness,CA,Empire,37.638436999999996,-120.90827,hybrid,4725 Yosemite Boulevard,4.0,1362,95357,https://weedmaps.com/dispensaries/empire-health-and-wellness,storefront,(209) 549-9068,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
56,243,14320,Empire powered by Safe Access,CA,Merced,37.37883,-120.699505,hybrid,,4.0,58,95350,https://weedmaps.com/deliveries/safe-access-2-8,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
57,244,16160,Empire powered by Safe Access,CA,Riverbank,37.797321999999994,-120.99643300000001,hybrid,,4.0,35,95367,https://weedmaps.com/deliveries/safe-access-3,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
58,649,1385,"Empire powered by Safe Access - Tracy, Manteca",CA,Tracy,37.739573,-121.43632099999999,hybrid,,4.0,1963,95376,https://weedmaps.com/deliveries/safeaccess,delivery,(209) 589-6475,,,A10-18-0000162-TEMP,,,,M10-18-0000197-TEMP,,A10-18-0000162-TEMP,Cannabis - Retailer Temporary License,Darron Silva,"JDI FARMS, INC.  : Empire Health and Wellness : Email- jdl272@yahoo.com : Phone- 2092168966 ",Corporation,"4725 YOSEMITE BLVD MODESTO, CA 95357 County: STANISLAUS ",Canceled,05/13/2019,01/18/2018,N/A for this license type,BOTH
59,233,49707,Medallion Wellness,CA,Modesto,37.700587,-120.99505500000001,hybrid,4213 McHenry Ave. Suite E,4.0,564,95356,https://weedmaps.com/dispensaries/medallion-wellness,storefront,209-248-7472,,,A10-18-0000231-TEMP,,,,M10-18-0000279-TEMP,,A10-18-0000231-TEMP,Cannabis - Retailer Temporary License,Michael O'Leary,CANNA CORN COLLECTIVE  : Medallion Wellness : Email- michael@medallionwellness.com : Phone- 2092487472 : Website- medallionwellness.com,Corporation,"4213 MCHENRY AVE MODESTO, CA 95356 County: STANISLAUS",Active,08/30/2019,02/06/2018,N/A for this license type,BOTH
60,234,58724,The Peoples Remedy Oakdale,CA,Oakdale,37.753938,-120.83651100000002,hybrid,570 Armstrong Way,4.0,162,95361,https://weedmaps.com/dispensaries/the-peoples-remedy-oakdale,storefront,2093218558,,,C10-18-0000019-TEMP,,,,C10-18-0000019-TEMP,,C10-18-0000019-TEMP,Cannabis - Retailer Temporary License,Mark Ponticelli,MMC MANAGEMENT SERVICES LLC  : THE PEOPLE'S REMEDY : Email- tpr.oakdale@gmail.com : Phone- 2093455360 : Website- thepeoplesremedy.com,Limited Liability Company,"570 ARMSTRONG WAY OAKDALE, CA 953619367 County: STANISLAUS ",Active,08/10/2019,07/16/2018,N/A for this license type,BOTH
61,235,51071,The Honest Choice,CA,Denair,37.527238,-120.795375,hybrid,4701 Main St. Suite D,4.0,208,95316,https://weedmaps.com/dispensaries/the-honest-choice,storefront,(209) 427-2048,,,A10-18-0000355-TEMP,,,,M10-18-0000343-TEMP,,A10-18-0000355-TEMP,Cannabis - Retailer Temporary License,Shawnee Amaral,THE HONEST CHOICE : Email- thehonestchoice209@yahoo.com : Phone- 2093981150 ,Corporation,"4701 MAIN ST DENAIR, CA 95316 County: STANISLAUS ",Active,08/30/2019,05/07/2018,N/A for this license type,BOTH
62,246,45651,Jayden's Journey,CA,Modesto,37.712306,-121.00168400000001,hybrid,5054 Pentecost Dr. Suite E,4.0,2839,95356,https://weedmaps.com/dispensaries/jayden-s-journey,storefront,209-581-7700,,,A10-18-0000308-TEMP,,,,,,A10-18-0000308-TEMP,Cannabis - Retailer Temporary License,Atour David,"JAYDEN'S JOURNEY COOPERATIVE, INC : Email- jasondanieldavid@yahoo.com : Phone- 2096048317 ",Corporation,"5054 PENTECOST DR MODESTO, CA 953569248 County: STANISLAUS ",Active,07/09/2019,03/16/2018,N/A for this license type,BOTH
63,247,59155,Riverbank Cannabis Collective,CA,Riverbank,37.735424,-120.936025,hybrid,6609 3rd street,4.0,21,95367,https://weedmaps.com/dispensaries/riverbank-cannabis-collective-1,storefront,209-502-7557,,,C10-18-0000094-TEMP,,,,,,C10-18-0000094-TEMP,Cannabis - Retailer Temporary License,Danielle Gravelle,F.F.A. INC. : Email- riverbankwellness@gmail.com : Phone- 8313322766 : Website- www.riverbankcannabiscollective.com,Corporation,"6609 3RD ST RIVERBANK, CA 953672303 County: STANISLAUS ",Active,09/22/2019,11/26/2018,N/A for this license type,BOTH
64,249,39169,The Peoples Remedy,CA,Modesto,37.65457,-121.02396599999999,hybrid,1350 Lone Palm Ave.,4.0,3476,95351,https://weedmaps.com/dispensaries/cva-central-valley-alternative,storefront,(209) 735-2107,,,C10-18-0000009-TEMP,,,,C10-18-0000009-TEMP,,C10-18-0000009-TEMP,Cannabis - Retailer Temporary License,Mark Ponticelli,MDS BUSINESS SERVICES LLC  : THE PEOPLE'S REMEDY : Email- mponticelli209@gmail.com : Phone- 2093455360 : Website- thepeoplesremedy.com,Limited Liability Company,"1350 LONE PALM AVE Modesto, CA 95351 County: STANISLAUS ",Active,07/20/2019,06/25/2018,N/A for this license type,BOTH
65,252,55940,Kases Journey,CA,Ceres,37.579883,-120.98113400000001,hybrid,4030 Farm Supply Dr.,4.0,128,95307,https://weedmaps.com/dispensaries/kases-journey,storefront,2098465300,,,A10-18-0000291-TEMP,,,,M10-18-0000328-TEMP,,A10-18-0000291-TEMP,Cannabis - Retailer Temporary License,Mike Reynolds,"KASE'S JOURNEY, INC : Email- mike@kasemfg.com : Phone- 2099854729 ",Corporation,"4030 FARM SUPPLY DR CERES, CA 95307 County: STANISLAUS",Active,06/28/2019,03/05/2018,N/A for this license type,BOTH
66,254,49560,Patient Care First,CA,Modesto,37.610191,-120.939796,recreational,1442 Angie Ave,4.0,1845,95351,https://weedmaps.com/dispensaries/patient-care-first,storefront,(209) 554-0802,,,A10-18-0000272-TEMP,,,,M10-18-0000160-TEMP,,A10-18-0000272-TEMP,Cannabis - Retailer Temporary License,Bert Sarkis,"PACAFI COOPERATIVE, INC.  : Patient Care First : Email- orders4pcf@gmail.com : Phone- 2095540802 ",Corporation,"1442 Angie AVE Modesto, CA 95351 County: STANISLAUS ",Active,06/17/2019,02/22/2018,N/A for this license type,BOTH
67,368,45493,Green Pearl Organics,CA,Desert Hot Springs,33.9752714,-116.5309007,hybrid,64949 Mission Lakes Blvd #108,4.0,778,92240,https://weedmaps.com/dispensaries/green-pearl-organics,storefront,(760) 894-3146,,,A10-17-0000012-TEMP,,,,M10-17-0000021-TEMP,,A10-17-0000012-TEMP,Cannabis - Retailer Temporary License,Nicole Salisbury,SOUTHERN CALIFORNIA ORGANIC TREATMENT  : GreenPearl : Email- gpodhs@gmail.com : Phone- 7608943146 ,Corporation,"64949 MISSION LAKES BLVD DESERT HOT SPRINGS, CA 92240 County: RIVERSIDE ",Canceled,07/30/2018,01/01/2018,N/A for this license type,BOTH
68,369,47131,The Coughy Shop,CA,Desert Hot Springs,33.97517379999999,-116.52883390000001,medical,64949 Mission Lakes Blvd #114,4.0,502,92240,https://weedmaps.com/dispensaries/all-about-bud,storefront,(760) 671-6466,,,M10-18-0000416-TEMP,,,,M10-18-0000416-TEMP,,M10-18-0000416-TEMP,Cannabis - Retailer Temporary License,Umberto Bagnara,SO CAL MM PATIENTS ASSOCIATION  : All About Bud : Email- mrfedx@gmail.com : Phone- 7606716466 ,Corporation,"64949 MISSION LAKES BLVD DSRT HOT SPGS, CA 922401589 County: RIVERSIDE ",Active,06/25/2019,05/31/2018,N/A for this license type,BOTH
69,403,46915,THCSD,CA,San Diego,32.777733000000005,-117.11511599999999,hybrid,"3703 Camino Del Rio South, Suite 215A",4.0,1804,92108,https://weedmaps.com/dispensaries/thc-the-healing-center-2,storefront,858-324-2420,,,A10-18-0000339-TEMP,,,,M10-18-0000389-TEMP,,A10-18-0000339-TEMP,Cannabis - Retailer Temporary License,James Dickinson,"THE HEALING CENTER OF SAN DIEGO  : THCSD : Email- jim@jimdickinson.com : Phone- 2408331392 : Website- THCSD,com",Corporation,"3703 CAMINO DEL RIO S SAN DIEGO, CA 921084032 County: SAN DIEGO ",Active,08/18/2019,04/25/2018,N/A for this license type,BOTH
70,406,45933,Mankind Dispensary,CA,San Diego,32.88051,-117.160564,hybrid,7128 Miramar Rd. Suite 10 (UPSTAIRS),4.0,2414,92121,https://weedmaps.com/dispensaries/green-nectar-all-8ths-are-4-0-gs-2,storefront,(858) 247-0953,,,A10-18-0000340-TEMP,,,,M10-18-0000390-TEMP,,A10-18-0000340-TEMP,Cannabis - Retailer Temporary License,James Schmachtenberger,"MIRAMAR PROFESSIONAL SERVICES  : Mankind Cooperative : Email- compliance@mankindcoop.com : Phone- 8582470953 : Website- 7128 Miramar Rd, Suite 10",Corporation,"7128 MIRAMAR RD SAN DIEGO, CA 921212329 County: SAN DIEGO ",Active,08/19/2019,04/26/2018,N/A for this license type,BOTH
71,409,46673,MedMen Kearny Mesa,CA,San Diego,32.834977,-117.152042,hybrid,5125 Convoy Street Unit #211,4.0,1686,92111,https://weedmaps.com/dispensaries/apothekare,storefront,(619) 450-8909,,,A10-17-0000038-TEMP,,,,M10-17-0000064-TEMP,,A10-17-0000038-TEMP,Cannabis - Retailer Temporary License,RAKESH GOYAL,"MMOF SAN DIEGO RETAIL, INC.  : Apothekare : Email- rakesh@apothekare.com : Phone- 6198509266 ",Corporation,"5125 Convoy ST San Diego, CA 92111 County: SAN DIEGO ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
72,428,46454,Torrey Holistics,CA,San Diego,32.898103000000006,-117.22203799999998,medical,"10671 Roselle St, Suite #100",4.0,461,92121,https://weedmaps.com/dispensaries/torrey-holistics,storefront,1 (858) 558-1420,,,A10-17-0000001-TEMP,,,,M10-17-0000001-TEMP,,A10-17-0000001-TEMP,Cannabis - Retailer Temporary License,Tony Hall,"TORREY HOLISTICS, INC.  : Torrey Holistics : Email- tonyh@torreyholistics.com : Phone- 8585581420 : Website- www.torreyholistics.com",Corporation,"10671 ROSELLE ST SAN DIEGO, CA 92121 County: SAN DIEGO ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
73,429,54479,Apothekare,CA,Mission Valley,32.776979,-117.119161,recreational,3455 Camino Del Rio S,4.0,155,92108,https://weedmaps.com/dispensaries/emerald-court-yard,storefront,619-701-6036,,,A10-17-0000049-TEMP,,,,M10-17-0000078-TEMP,,A10-17-0000049-TEMP,Cannabis - Retailer Temporary License,andrey shmykov,ECSD MANAGEMENT LLC : Email- ECSDMANAGEMENT@GMAIL.COM : Phone- 6197724141 ,Limited Liability Company,"3455 CAMINO DEL RIO S SAN DIEGO, CA 92108 County: SAN DIEGO ",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH
74,461,58721,March and Ash,CA,San Diego,32.769686,-117.13279299999999,recreational,2835 Camino Del Rio South #100,4.0,88,92108,https://weedmaps.com/dispensaries/march-and-ash,storefront,619-314-7336,,,C10-18-0000044-TEMP,,,,,,C10-18-0000044-TEMP,Cannabis - Retailer Temporary License,Breton Peace,"VALLEY GREENS RETAIL OUTLET, INC.  : March and Ash : Email- bret@peaceshea.com : Phone- 6198904588 : Website- www.marchandash.com",Corporation,"2835 CAMINO DEL RIO S SAN DIEGO, CA 921083825 County: SAN DIEGO ",Active,07/08/2019,09/11/2018,N/A for this license type,BOTH
75,471,42517,Leef Industries,CA,Palm Desert,33.728608,-116.391194,hybrid,,3.0,17,92260,https://weedmaps.com/deliveries/leef-industries-palm-desert,delivery,(760) 832-9222,,,A10-18-0000227-TEMP,,,,,,A10-18-0000227-TEMP,Cannabis - Retailer Temporary License,Kort Potter,LEEF INDUSTRIES LLC  : Leef Industries : Email- support@leefindustries.com : Phone- 9498920682 ,Limited Liability Company,"3700 E VISTA CHINO RD PALM SPRINGS, CA 92262 County: RIVERSIDE ",Active,06/01/2019,02/06/2018,N/A for this license type,Adult-Use
76,1258,42516,Leef Industries,CA,Palm Springs,33.844206,-116.50591499999999,hybrid,,4.0,14,92262,https://weedmaps.com/deliveries/leef-industries-palm-springs,delivery,(760) 832-9222,,,A10-18-0000227-TEMP,,,,,,A10-18-0000227-TEMP,Cannabis - Retailer Temporary License,Kort Potter,LEEF INDUSTRIES LLC  : Leef Industries : Email- support@leefindustries.com : Phone- 9498920682 ,Limited Liability Company,"3700 E VISTA CHINO RD PALM SPRINGS, CA 92262 County: RIVERSIDE ",Active,06/01/2019,02/06/2018,N/A for this license type,Adult-Use
77,1267,55198,Leef Industries,CA,Palm Springs,33.845449,-116.50518600000001,recreational,3700 E. Vista Chino Unit D,4.0,91,92262,https://weedmaps.com/dispensaries/leef-industries,storefront,760-832-9222,,,A10-18-0000227-TEMP,,,,,,A10-18-0000227-TEMP,Cannabis - Retailer Temporary License,Kort Potter,LEEF INDUSTRIES LLC  : Leef Industries : Email- support@leefindustries.com : Phone- 9498920682 ,Limited Liability Company,"3700 E VISTA CHINO RD PALM SPRINGS, CA 92262 County: RIVERSIDE ",Active,06/01/2019,02/06/2018,N/A for this license type,Adult-Use
78,495,58522,West Coast Cannabis Club,CA,Palm Desert,33.720890000000004,-116.365757,recreational,74425 CA-111,4.0,53,92260,https://weedmaps.com/dispensaries/west-coast-cannabis-club,storefront,(442) 282-5101,,,A10-17-0000020-TEMP,,,,,,A10-17-0000020-TEMP,Cannabis - Retailer Temporary License,Kenneth Churchill,WCCC  : West Coast Cannabis Club : Email- Kenneth@westcoastcannabis.club : Phone- 6198671635 : Website- www.westcoastcannabis.club,Corporation,"68828 RAMON RD CATHEDRAL CITY, CA 92234 County: RIVERSIDE ",Expired,10/28/2018,01/01/2018,N/A for this license type,BOTH
79,501,28299,THC - The Healing Center,CA,Needles,34.848528,-114.610832,hybrid,1400 Needles Hwy. Unit 100,4.0,2142,92363,https://weedmaps.com/dispensaries/thc-the-healing-center-needles-walk-in,storefront,(760) 447-2663,,,M10-18-0000338-TEMP,,,,M10-18-0000338-TEMP,,M10-18-0000338-TEMP,Cannabis - Retailer Temporary License,Barbara Ludwig,THE HEALING CENTER NEEDLES  : The Healing Center : Email- lugwig3642@yahoo.com : Phone- 2629942513 ,Corporation,"1400 Needles HWY Needles, CA 92363 County: SAN BERNARDINO ",Active,07/05/2019,03/12/2018,N/A for this license type,BOTH
80,505,58981,The Healing Center - THC,CA,Needles,34.848976,-114.6108,medical,"1400 Needles Hwy, Unit 100",4.0,41,92363,https://weedmaps.com/dispensaries/the-healing-center-thc-2,storefront,7604472663,,,M10-18-0000338-TEMP,,,,M10-18-0000338-TEMP,,M10-18-0000338-TEMP,Cannabis - Retailer Temporary License,Barbara Ludwig,THE HEALING CENTER NEEDLES  : The Healing Center : Email- lugwig3642@yahoo.com : Phone- 2629942513 ,Corporation,"1400 Needles HWY Needles, CA 92363 County: SAN BERNARDINO ",Active,07/05/2019,03/12/2018,N/A for this license type,BOTH
81,504,37961,H Street Patient Care,CA,Needles,34.839473999999996,-114.608139,hybrid,221 H Street,4.0,651,92363,https://weedmaps.com/dispensaries/h-street-patient-care-2-2,storefront,760 326 3893,,,M10-18-0000202-TEMP,,,,M10-18-0000202-TEMP,,M10-18-0000202-TEMP,Cannabis - Retailer Temporary License,Harry Ezajian,H STREET PATIENT CARE : Email- harryezajian@yahoo.com : Phone- 8182629937 ,Corporation,"221 H ST NEEDLES, CA 92363 County: SAN BERNARDINO ",Active,08/11/2019,01/18/2018,N/A for this license type,BOTH
82,506,47576,The Bud Farmacy,CA,Needles,34.8141494,-114.6053557,hybrid,101 E Spikes Rd,4.0,63,92363,https://weedmaps.com/dispensaries/bud-pharmacy,storefront,7603260420,,,M10-18-0000411-TEMP,,,,M10-18-0000411-TEMP,,M10-18-0000411-TEMP,Cannabis - Retailer Temporary License,ethan feffer,THE BUD FARMACY CORPORATION : Email- harryezajian@yahoo.com : Phone- 8182629937 ,Corporation,"101 SPIKES RD NEEDLES, CA 92363 County: SAN BERNARDINO",Active,09/08/2019,05/16/2018,N/A for this license type,BOTH
